MAC1,MAC2,taper,rootchord1,rootchord2,thicknessChordRatio,xAC,MTOM,AR1,AR2,S1,S2,span1,span2,nmax,Pmax,lf,m_pax,n_prop,n_pax,pos_fus,pos_lgear,pos_frontwing,pos_backwing,zpos_frontwing,zpos_backwing,Mac1,Mac2,flighttime,takeofftime,T_max,T_max_ctrl,battery_pos,cargo_m,cargo_pos,battery_m,P_max,vol_bat,price_bat,h_winglet_1,h_winglet_2,V_cruise,h_cruise,CLmax,CD0fwd,CD0fwd,CD0,Clafwd,Clarear,CL_cr_fwd,CL_cr_rear,CL_cr,P_br_cruise_per_engine,T_cr_per_engine,Prop_radius_front,Prop_radius_back,Disk_load_front,Disk_load_back,Root chord vertical tail,Vertical_tail_mass,Energy,E_climb,E_cruise,E_desc,E_loiter,Cr_vert,m_v_tail,S_vtail,b_vtail,converged
1.2182507690457016,1.2182507690457016,0.45,1.6034465492734649,1.6034465492734649,0.17,0.25,2556.147722859544,6.8,6.8,9.189542709420428,9.189542709420428,7.904991487918181,7.904991487918181,3.2,17.0,7.602584911955098,88.0,12.0,5.0,3.0410339647820397,4.125,0.5,6.1,0.3,1.7,-0.002866846692576361,-0.002866846692576361,1.8008823849556816,0.07573333333330474,29714.687583714156,1.7000000000000004,1.0,35.0,6.5,973.0443346404852,1500000.0,367.5945264197389,33083.5073777765,0.5,0.5,72.53731653651542,1000.0,1.7011810158302552,0.008558896967176247,0.008558896967176247,0.00569001347384757,6.028232202020173,6.028232202020173,0.5108651699189956,0.5108651699189956,0.5108651699189956,12952.481198154745,145.1485005732347,0.47249914879181815,0.47249914879181815,306.7733114611717,306.7733114611717,1.7061936205902661,11.141918152392245,1056879013.6299233,113962493.95841077,783039129.6761895,35257181.31062072,124620208.68470235,1.7061936205902661,11.141918152392245,1.9970123162668436,1.6720697481784605,0.0
1.1639937619171254,1.1639937619171254,0.45,1.5320341495732213,1.5320341495732213,0.17,0.25,2530.170200684647,6.8,6.8,8.389224525287696,8.389224525287696,7.55292835739598,7.55292835739598,3.2,17.0,7.549025612179915,88.0,12.0,5.0,3.0196102448719664,4.125,0.5,6.1,0.3,1.7,-0.002866846692576361,-0.002866846692576361,1.8270297740468502,0.07292638888886283,30080.943279789324,1.7000000000000004,1.0,35.0,6.5,908.4479970953291,2648357.23807949,342.76088404020584,30848.479563618526,0.5,0.5,71.20902009214694,1000.0,1.6811798646479637,0.008558896967176247,0.008558896967176247,0.006532573765530396,6.028232202020173,6.028232202020173,0.5301017591232317,0.5301017591232317,0.5301017591232317,12045.1312408024,137.09805312689312,0.43729283573959804,0.43729283573959804,354.5183330795735,354.5183330795735,1.3600526808945899,14.951113113191974,986191634.2926879,92384531.71941605,744712477.1515715,33070390.68101287,116024234.74068749,1.3600526808945899,14.951113113191974,1.2689239002386725,1.3328516272766977,0.0
1.1580639615896782,1.1580639615896782,0.45,1.5242294199440545,1.5242294199440545,0.17,0.25,2511.3805804024755,6.8,6.8,8.303966829033719,8.303966829033719,7.514451040324189,7.514451040324189,3.2,17.0,7.543172064958041,88.0,12.0,5.0,3.0172688259832166,4.125,0.5,6.1,0.3,1.7,-0.002866846692576361,-0.002866846692576361,1.8247190491800669,0.07308194444441823,29775.236582595917,1.7000000000000004,1.0,35.0,6.5,902.576483935667,3011505.1103710164,337.6289368284924,30386.604314564313,0.5,0.5,71.30699515758722,1000.0,1.7036045331588114,0.008558896967176247,0.008558896967176247,0.0063073959652700864,6.028232202020173,6.028232202020173,0.5286460513305621,0.5286460513305621,0.5286460513305621,11874.387649046721,134.9711482170349,0.43344510403241887,0.43344510403241887,358.1607698241324,358.1607698241324,1.3526767970306528,9.993847133014853,971381430.7744609,91333034.0547363,732811006.858067,32812610.891206145,114424778.97045152,1.3526767970306528,9.993847133014853,1.2551978788164224,1.3256232610900396,0.0
1.153755925177723,1.153755925177723,0.44999999999999996,1.5185592358617535,1.5185592358617535,0.17,0.25,2501.2426313528786,6.8,6.8,8.242299679720574,8.242299679720574,7.486497032798444,7.486497032798444,3.2,17.0,7.538919426896315,88.0,12.0,5.0,3.0155677707585262,4.125,0.5,6.1,0.3,1.7,-0.002866846692576361,-0.002866846692576361,1.8271473101575348,0.07307916666664054,29554.11994953275,1.7000000000000004,1.0,35.0,6.5,898.3346602576722,2992041.0442467364,335.84286416205015,30225.857774584514,0.5,0.5,71.19922687049763,1000.0,1.7087656422412685,0.008558896967176247,0.008558896967176247,0.0063479845405885835,6.028232202020173,6.028232202020173,0.5302475966914847,0.5302475966914847,0.5302475966914847,11794.51193902454,134.23358690432855,0.4306497032798444,0.4306497032798444,361.36093747117326,361.36093747117326,1.3479156323702526,9.857388813990603,966260649.9541887,90726288.10695477,729121675.9002987,32723756.5725191,113688929.37441616,1.3479156323702526,9.857388813990603,1.246377314663835,1.3209573197228475,0.0
1.151424827473836,1.151424827473836,0.45,1.5154910739822052,1.5154910739822052,0.17,0.25,2495.764514618053,6.8,6.8,8.209027138371571,8.209027138371571,7.471370994732271,7.471370994732271,3.2,17.0,7.536618305486654,88.0,12.0,5.0,3.0146473221946617,4.125,0.5,6.1,0.3,1.7,-0.002866846692576361,-0.002866846692576361,1.8276974122029064,0.07305416666664048,29434.816359733497,1.7000000000000004,1.0,35.0,6.5,896.0478104028377,2977979.3987541837,334.86974990124367,30138.27749111193,0.5,0.5,71.17423356277038,1000.0,1.709965941898608,0.008558896967176247,0.008558896967176247,0.006371540629068564,6.028232202020173,6.028232202020173,0.530620062050619,0.530620062050619,0.530620062050619,11757.218616368746,133.84113224776942,0.42913709947322715,0.42913709947322715,363.115819000652,363.115819000652,1.3453907313500089,9.774273189199615,963469252.7680578,90400756.3811326,727121049.2240895,32659274.21975665,113288172.94307917,1.3453907313500089,9.774273189199615,1.2417122869217234,1.318482916723009,0.0
1.1501632351344206,1.1501632351344206,0.45,1.5138305817956819,1.5138305817956819,0.17,0.25,2492.8055436107516,6.8,6.8,8.191048071335189,8.191048071335189,7.463184768252711,7.463184768252711,3.2,17.0,7.535372936346762,88.0,12.0,5.0,3.014149174538705,4.125,0.5,6.1,0.3,1.7,-0.002866846692576361,-0.002866846692576361,1.8278303410578458,0.07304166666664047,29370.34977040512,1.7000000000000004,1.0,35.0,6.5,894.8126393708394,2970398.4914854076,334.3394493356886,30090.550440211973,0.5,0.5,71.16852854989588,1000.0,1.7102401015283673,0.008558896967176247,0.008558896967176247,0.006383975392517252,6.028232202020173,6.028232202020173,0.5307051366104042,0.5307051366104042,0.5307051366104042,11738.184044586116,133.62771265681565,0.42831847682527113,0.42831847682527113,364.07299763834504,364.07299763834504,1.3440373772236651,9.730132729971949,961946667.5648588,90238212.3530901,726023946.9005166,32615023.041441504,113069485.26981045,1.3440373772236651,9.730132729971949,1.2392154193627483,1.3171566296791917,0.0
1.1494812178646807,1.1494812178646807,0.45,1.5129329191259795,1.5129329191259795,0.17,0.25,2491.2075720470066,6.8,6.8,8.181336789032498,8.181336789032498,7.458759291291078,7.458759291291078,3.2,17.0,7.534699689344484,88.0,12.0,5.0,3.013879875737794,4.125,0.5,6.1,0.3,1.7,-0.002866846692576361,-0.002866846692576361,1.8302970591520293,0.07303611111108492,29335.528539939583,1.7000000000000004,1.0,35.0,6.5,894.1456304652506,2966303.899514333,334.0714091396929,30066.426822572357,0.5,0.5,71.05278867721184,1000.0,1.710299260870838,0.008558896967176247,0.008558896967176247,0.006390626440009608,6.028232202020173,6.028232202020173,0.5324355056364669,0.5324355056364669,0.5324355056364669,11710.173920739922,133.51203765754784,0.4278759291291078,0.4278759291291078,364.5926350959222,364.5926350959222,1.3431481079095353,9.706469814845894,961193947.7105433,90087378.79432376,725544962.5777996,32602224.898513597,112959381.4399064,1.3431481079095353,9.706469814845894,1.2375761320897416,1.3162851457513445,0.0
1.1491127308868316,1.1491127308868316,0.45,1.5124479211369801,1.5124479211369801,0.17,0.25,2490.3426460352475,6.8,6.8,8.176092279056258,8.176092279056258,7.456368251205311,7.456368251205311,3.2,17.0,7.534335940852735,88.0,12.0,5.0,3.013734376341094,4.125,0.5,6.1,0.3,1.7,-0.002866846692576361,-0.002866846692576361,1.8303014394372994,0.07302361111108502,29316.723581199676,1.7000000000000004,1.0,35.0,6.5,893.7854642838546,2964092.7649923065,333.93072395113006,30053.765155601708,0.5,0.5,71.05227274729648,1000.0,1.7103240988590513,0.008558896967176247,0.008558896967176247,0.00639551976479112,6.028232202020173,6.028232202020173,0.5324432379831482,0.5324432379831482,0.5324432379831482,11705.233186710755,133.45447514018772,0.42763682512053114,0.42763682512053114,364.87373242145065,364.87373242145065,1.3427545405720465,9.691702977084745,960791414.4433603,90041757.38674387,725253698.6579399,32589780.434414133,112906177.96426232,1.3427545405720465,9.691702977084745,1.2368509727716173,1.3158994497606054,0.0
1.1489132325018516,1.1489132325018516,0.45,1.5121853438375352,1.5121853438375352,0.17,0.25,2489.875615949695,6.8,6.8,8.173253609582847,8.173253609582847,7.455073745119049,7.455073745119049,3.2,17.0,7.53413900787815,88.0,12.0,5.0,3.0136556031512605,4.125,0.5,6.1,0.3,1.7,-0.002866846692576361,-0.002866846692576361,1.8303006683411596,0.07301805555552947,29306.545113011845,1.7000000000000004,1.0,35.0,6.5,893.5905328386568,2962898.814100978,333.8409979526021,30045.689815734186,0.5,0.5,71.05218530640296,1000.0,1.7103283085074614,0.008558896967176247,0.008558896967176247,0.006397457360028625,6.028232202020173,6.028232202020173,0.5324445484943149,0.5324445484943149,0.5324445484943149,11702.344459971588,133.42059291659882,0.4275073745119049,0.4275073745119049,365.02626717676947,365.02626717676947,1.3425420499093075,9.684823899124433,960534232.6933043,90001010.34407583,725079941.0828037,32581869.37986611,112871411.88655865,1.3425420499093075,9.684823899124433,1.236459540861434,1.3156912089111212,0.0
1.1488054958806633,1.1488054958806633,0.45,1.512043542233248,1.512043542233248,0.17,0.25,2489.6234403465146,6.8,6.8,8.171720826397928,8.171720826397928,7.454374663209913,7.454374663209913,3.2,17.0,7.534032656674936,88.0,12.0,5.0,3.0136130626699744,4.125,0.5,6.1,0.3,1.7,-0.002866846692576361,-0.002866846692576361,1.830293755203891,0.07300694444441837,29301.049093551523,1.7000000000000004,1.0,35.0,6.5,893.4852806739548,2962252.6163601475,333.7923808789332,30041.31427910399,0.5,0.5,71.05218521282396,1000.0,1.7103283130126243,0.008558896967176247,0.008558896967176247,0.006398501794465326,6.028232202020173,6.028232202020173,0.5324445498968229,0.5324445498968229,0.5324445498968229,11700.791320508964,133.40228940681655,0.42743746632099133,0.42743746632099133,365.108696286782,365.108696286782,1.3424273776256122,9.681110863517153,960396271.3584031,89975426.07779825,724991446.5534695,32576772.01478665,112852626.71234868,1.3424273776256122,9.681110863517153,1.2362483272403617,1.3155788300731,1.0
